,,timestamp,duration,number_of_trees,training_rmse,training_mae,training_deviance
0,,2019-04-18 23:31:38,26.326 sec,0.0,,,
1,,2019-04-18 23:31:38,26.445 sec,1.0,14.755855668070877,8.412719729573208,217.73527649693943
2,,2019-04-18 23:31:38,26.556 sec,2.0,21.19454983820362,10.476461049815134,449.20894284409707
3,,2019-04-18 23:31:38,26.681 sec,3.0,19.594959584931644,9.82279173255356,383.9624411351045
4,,2019-04-18 23:31:38,26.798 sec,4.0,18.452632575891908,9.536749462121644,340.4996489808673
5,,2019-04-18 23:31:39,26.914 sec,5.0,17.698682767129068,9.389432876369835,313.2433716914714
6,,2019-04-18 23:31:39,27.038 sec,6.0,16.66841199151332,8.769263808429699,277.835958318825
7,,2019-04-18 23:31:39,27.306 sec,7.0,15.842735575462678,8.463236065376805,250.99227051403074
8,,2019-04-18 23:31:39,27.536 sec,8.0,15.66279560930269,8.231814776033817,245.3231662987916
9,,2019-04-18 23:31:39,27.665 sec,9.0,14.80847405984967,7.9852387198447765,219.29090398124058
10,,2019-04-18 23:31:39,27.780 sec,10.0,13.881108594577684,7.506888362925752,192.68517581445843
11,,2019-04-18 23:31:40,27.984 sec,11.0,13.532433547631676,7.3119723229544205,183.12675772106724
12,,2019-04-18 23:31:40,28.239 sec,12.0,13.14801596329187,7.2018790711381575,172.87032377097785
13,,2019-04-18 23:31:40,28.420 sec,13.0,12.663898307118554,6.9171678883086924,160.3743203330402
14,,2019-04-18 23:31:40,28.539 sec,14.0,12.071094230021997,6.682694844211305,145.71131591007034
15,,2019-04-18 23:31:40,28.661 sec,15.0,11.656128286310109,6.52168116872855,135.86532662691863
16,,2019-04-18 23:31:41,28.862 sec,16.0,11.200938167960397,6.335680957106468,125.46101584247201
17,,2019-04-18 23:31:41,29.021 sec,17.0,10.996640043767268,6.228574933027043,120.92609225218577
18,,2019-04-18 23:31:41,29.153 sec,18.0,10.711171995087469,6.07493186189622,114.72920550834607
19,,2019-04-18 23:31:41,29.274 sec,19.0,10.32388561704786,5.879711803092948,106.58261423388767
20,,2019-04-18 23:31:41,29.389 sec,20.0,10.271707144955158,5.781542576611982,105.50796767172285
21,,2019-04-18 23:31:41,29.507 sec,21.0,10.281284909145892,5.805194559564482,105.70481938303105
22,,2019-04-18 23:31:41,29.635 sec,22.0,10.263832149282152,5.770000629492167,105.34625038863787
23,,2019-04-18 23:31:41,29.768 sec,23.0,10.007789841417999,5.645444489144751,100.1558575099893
24,,2019-04-18 23:31:42,29.900 sec,24.0,9.904943651263,5.596009656005905,98.1079087346952
25,,2019-04-18 23:31:42,30.015 sec,25.0,9.833782651186345,5.57132556094876,96.70328123077354
26,,2019-04-18 23:31:42,30.132 sec,26.0,9.77071856469268,5.563552866997894,95.46694127043018
27,,2019-04-18 23:31:42,30.249 sec,27.0,9.72182227293014,5.491041580842079,94.51382830644057
28,,2019-04-18 23:31:45,32.905 sec,50.0,7.900443136855056,4.409982582218616,62.417001758680165
